"CID","Pincode","CityName/AreaName","State","Latitude","Longitude"
"2557","414301","Aapdhup","Maharashtra","18.935007095336914","74.501930236816400"
"2558","414304","Takli Dhokeshwar","Maharashtra","19.202335357666016","74.346450805664060"
"2559","414601","Jeur (Ahmednagar)","Maharashtra","19.190176010131836","74.788459777832030"
"2560","414602","Vadala Mission","Maharashtra","19.451187133789062","74.914840698242190"
"2561","415004","M I D C Satara","Maharashtra","17.652517318725586","74.034477233886720"
"2562","415011","Vaduth","Maharashtra","17.770198822021484","74.072463989257810"
"2563","415015","Limgare","Maharashtra","17.788963317871094","74.013313293457030"
"2564","415104","Kale (Satara)","Maharashtra","17.194511413574220","74.154052734375000"
"2565","415105","Oglewadi","Maharashtra","17.315284729003906","74.221557617187500"
"2566","415111","Ond","Maharashtra","17.149166107177734","74.032714843750000"
"2567","415115","Yeshwantnagar (Karad)","Maharashtra","17.882921218872070","73.970245361328120"
"2568","415118","Undale","Maharashtra","17.163425445556640","74.091117858886720"
"2569","415304","Kadegaon","Maharashtra","17.295551300048828","74.328269958496100"
"2570","415305","Kadepur","Maharashtra","17.355701446533203","74.373100280761720"
"2571","415309","Langane","Maharashtra","17.333791732788086","74.645820617675780"
"2572","415312","Kaledhon","Maharashtra","17.459987640380860","74.651535034179690"
"2573","415506","Vaduj","Maharashtra","17.594923019409180","74.451377868652340"
"2574","415510","Osmanpura","Maharashtra","17.538345336914062","74.329658508300780"
"2575","415511","Rahimatpur","Maharashtra","17.645078659057617","74.179573059082030"
"2576","415513","Pachvad","Maharashtra","17.845630645751953","73.931434631347660"
"2577","415519","Aatit","Maharashtra","17.560981750488280","74.051734924316400"
"2578","415521","Lonand","Maharashtra","18.043624877929688","74.188568115234380"
"2579","415609","Kadwai","Maharashtra","17.267648696899414","73.567596435546880"
"2580","415614","Jaigad","Maharashtra","17.294729232788086","73.221351623535160"
"2581","415708","Lavel","Maharashtra","17.644931793212890","73.464889526367190"
"2582","415711","Vakavli","Maharashtra","17.657819747924805","73.290458679199220"
"2583","415719","Talavali","Maharashtra","17.547212600708008","73.271774291992190"
"2584","415722","Lota","Maharashtra","17.577243804931640","73.523345947265620"
"2585","415726","Abldi","Maharashtra","17.312932968139650","73.353248596191400"
"2586","416007","Kalamba (Kolhapur)","Maharashtra","16.671148300170900","74.213516235351560"
"2587","416101","Lanja","Maharashtra","16.779499053955078","74.556663513183600"
"2588","416108","Takli","Maharashtra","16.715988159179688","74.558998107910160"
"2589","416112","Vadgaon (Kolhapur)","Maharashtra","16.812335968017578","74.311721801757810"
"2590","416115","Ichalkaranji","Maharashtra","16.686100006103516","74.462997436523440"
"2591","416116","Ichalkaranji","Maharashtra","16.702045440673828","74.430953979492190"
"2592","416122","M I D C Kolhapur","Maharashtra","16.728496551513672","74.361824035644530"
"2593","416205","Kale (Kolhapur)","Maharashtra","16.727836608886720","74.070541381835940"
"2594","416210","Kadagaon","Maharashtra","16.172714233398438","74.007598876953120"
"2595","416212","Radhanagari","Maharashtra","16.413160324096680","74.029060363769530"
"2596","416216","Kagal","Maharashtra","16.581064224243164","74.311874389648440"
"2597","416404","Jat","Maharashtra","17.056402206420900","75.225639343261720"
"2598","416506","Halkarni (Kop)","Maharashtra","16.151857376098633","74.469909667968750"
"2599","416512","Dada Marg","Maharashtra","15.706993103027344","73.998764038085940"
"2600","416521","Kadasahkari Sakher","Maharashtra","16.121538162231445","73.765716552734380"
"2601","416528","I A Pinguli","Maharashtra","15.994138717651367","73.676521301269530"
"2602","416529","Talavde","Maharashtra","15.867300033569336","73.736602783203120"
"2603","416536","Kadgaon (Kolhapur)","Maharashtra","16.216508865356445","74.071784973144530"
"2604","416612","Jamsande","Maharashtra","16.378658294677734","73.404754638671880"
"2605","416620","Kalsuli","Maharashtra","16.206785202026367","73.769653320312500"
"2606","416702","Rajapur","Maharashtra","16.592041015625000","73.515220642089840"
"2607","416704","Pachal","Maharashtra","16.890079498291016","73.696952819824220"
"2608","416705","Oni","Maharashtra","17.737169265747070","73.495788574218750"
"2609","416804","Padel","Maharashtra","16.475395202636720","73.388832092285160"
"2610","416810","Vaibhavwadi","Maharashtra","16.488927841186523","73.734062194824220"
"2611","421001","Ulhasnagar","Maharashtra","19.456670761108400","73.884490966796880"
"2612","421101","Padagha","Maharashtra","19.364318847656250","73.175720214843750"
"2613","421301","Kalyan Subhash Road","Maharashtra","19.474716186523438","73.225494384765620"
"2614","421303","Vada (Thane)","Maharashtra","19.660894393920900","73.140037536621100"
"2615","421502","O E Ambarnath","Maharashtra","19.212600708007812","73.190765380859380"
"2616","422214","Vaitarnanagar","Maharashtra","19.958396911621094","73.835151672363280"
"2617","422306","Lasalgaon","Maharashtra","20.139232635498047","74.236640930175780"
"2618","422403","Igatpuri","Maharashtra","19.724056243896484","73.596359252929690"
"2619","423107","Rahata","Maharashtra","19.677803039550780","74.441398620605470"
"2620","423117","Vadalibhoi","Maharashtra","20.307500839233400","74.083496093750000"
"2621","423201","Dabhadi","Maharashtra","20.550233840942383","74.451759338378900"
"2622","423206","Vadnee (Malegaon)","Maharashtra","20.623254776000977","74.462936401367190"
"2623","423213","Lakhampur","Maharashtra","20.555194854736328","74.346900939941400"
"2624","423302","Taharabad","Maharashtra","20.781883239746094","74.112930297851560"
"2625","423303","Jaikheda","Maharashtra","20.792097091674805","74.209236145019530"
"2626","423304","Lohoner","Maharashtra","20.514032363891600","74.198219299316400"
"2627","423401","Yeola","Maharashtra","19.732872009277344","74.286338806152340"
"2628","423501","Kalvan","Maharashtra","20.514787673950195","73.998603820800780"
"2629","423502","Abhona","Maharashtra","20.510896682739258","73.853652954101560"
"2630","423701","Vaijapur","Maharashtra","19.853235244750977","74.756484985351560"
"2631","423702","Lasur Stn","Maharashtra","19.872533798217773","75.009750366210940"
"2632","424103","Kaigaon","Maharashtra","20.601284027099610","75.137786865234380"
"2633","424201","Pachora","Maharashtra","20.664747238159180","75.341827392578120"
"2634","424206","Jamner","Maharashtra","20.766918182373047","75.644630432128900"
"2635","424207","Vakadi","Maharashtra","20.652616500854492","75.766754150390620"
"2636","424208","Fattepur","Maharashtra","20.671180725097656","75.909255981445310"
"2637","424209","Lohare","Maharashtra","20.683801651000977","75.840606689453120"
"2638","424301","Fagna","Maharashtra","20.893960952758790","74.855895996093750"
"2639","425001","Jalgaon Rampeth","Maharashtra","21.004665374755860","75.556320190429690"
"2640","425002","Jalgaon Industrial Estate","Maharashtra","21.012231826782227","75.564750671386720"
"2641","425109","Erandol","Maharashtra","20.906745910644530","75.358146667480470"
"2642","425301","Yaval","Maharashtra","21.151632308959960","75.703529357910160"
"2643","425306","Edalabad","Maharashtra","21.090202331542970","76.069595336914060"
"2644","425413","Talode","Maharashtra","21.575965881347656","74.179298400878900"
"2645","425423","Vadali","Maharashtra","21.413070678710938","74.663314819335940"
"2646","425503","Faizpur","Maharashtra","21.161464691162110","75.841262817382810"
"2647","431102","Engineering College","Maharashtra","20.082090377807617","75.151039123535160"
"2648","431110","Raghunathnagar","Maharashtra","19.743782043457030","75.106735229492190"
"2649","431121","Pachod","Maharashtra","19.630817413330078","75.595367431640620"
"2650","431123","Kaij","Maharashtra","18.736913681030273","76.033790588378900"
"2651","431124","Fateha Bad","Maharashtra","18.850416183471680","76.137725830078120"
"2652","431129","Talkhed","Maharashtra","19.206954956054688","75.984344482421880"
"2653","431133","Waluj","Maharashtra","19.824558258056640","75.238143920898440"
"2654","431146","Nagad","Maharashtra","20.461071014404297","75.173820495605470"
"2655","431203","Jalna Mondha","Maharashtra","19.852495193481445","75.895484924316400"
"2656","431205","Wadigodri","Maharashtra","19.486873626708984","75.757957458496100"
"2657","431206","Jaffarabad","Maharashtra","20.216079711914062","75.993103027343750"
"2658","431507","Ashti (Parabhani)","Orisa","19.381322860717773","76.219772338867190"
"2659","431510","Yeldari","Maharashtra","19.791505813598633","76.667190551757810"
"2660","431540","Zari","Maharashtra","19.411111831665040","76.772468566894530"
"2661","431707","Osmannagar","Maharashtra","18.961582183837890","77.295959472656250"
"2662","431708","Loha","Maharashtra","18.950613021850586","77.126663208007810"
"2663","431712","Hadgaon","Maharashtra","19.341789245605470","77.629600524902340"
"2664","431713","Tamsa","Maharashtra","19.343521118164062","77.598533630371100"
"2665","431722","Gadga","Maharashtra","18.797657012939453","77.507759094238280"
"2666","431741","Hanegaon","Maharashtra","18.342191696166992","77.440032958984380"
"2667","431807","Umri","Maharashtra","19.062061309814453","77.622795104980470"
"2668","431811","Umri (M) (Nanded)","Maharashtra","19.611471176147460","78.203804016113280"
"2669","440001","Nagpur Bhantali","Maharashtra","21.153902053833008","79.076744079589840"
"2670","440002","Nagpur Mehdi Bag Rd","Maharashtra","21.166894912719727","79.120910644531250"
"2671","440003","Ajni","Maharashtra","21.136936187744140","79.095260620117190"
"2672","440004","Bezonabaugh","Maharashtra","21.172573089599610","79.093856811523440"
"2673","440005","Air Port Nagpur","Maharashtra","21.136072158813477","79.079605102539060"
"2674","440006","Seminary Hills","Maharashtra","21.166885375976562","79.050537109375000"
"2675","440007","Vayusenanagar (Nagpur)","Maharashtra","21.165283203125000","79.033554077148440"
"2676","440008","Bagadgani","Maharashtra","21.136997222900390","79.135070800781250"
"2677","440009","Hanuman Nagar","Maharashtra","21.124872207641600","79.119300842285160"
"2678","440010","Shankar Nagar (Nagpur)","Maharashtra","21.133852005004883","79.067573547363280"
"2679","440011","Engineering College Nag","Maharashtra","21.136217117309570","79.068603515625000"
"2680","440012","Patwardhan Ground(Nagpur)","Maharashtra","21.136777877807617","79.081237792968750"
"2681","440013","Katol Road (Nagpur)","Maharashtra","21.176202774047850","79.069656372070310"
"2682","440014","Jari Patka","Maharashtra","21.175563812255860","79.088256835937500"
"2683","440015","Nagpur","Maharashtra","21.111904144287110","79.072570800781250"
"2684","440017","Nagpur","Maharashtra","21.166553497314453","79.106094360351560"
"2685","440018","Central Avenue Road","Maharashtra","21.151885986328125","79.099670410156250"
"2686","440020","N E E R I (Nagpur)","Maharashtra","21.123178482055664","79.063819885253900"
"2687","440021","Ambazari Deb Project","Maharashtra","21.140556335449220","79.044815063476560"
"2688","440022","Laxminagar","Maharashtra","21.120365142822266","79.055709838867190"
"2689","440023","Wadi","Maharashtra","21.156118392944336","78.995826721191400"
"2690","440024","Ayodhya Nagar","Maharashtra","21.058637619018555","78.962341308593750"
"2691","440025","Khamla","Maharashtra","21.099248886108400","79.066970825195310"
"2692","440026","Industrial Estate Nagpur","Maharashtra","21.199323654174805","79.082420349121100"
"2693","440027","Parvati Nagar (Nagpur)","Maharashtra","21.107181549072266","79.093017578125000"
"2694","440029","N A D T (Nagpur)","Maharashtra","21.177316665649414","79.081916809082030"
"2695","440032","Mankapur","Maharashtra","21.144033432006836","79.104164123535160"
"2696","441203","Umred","Maharashtra","20.834812164306640","79.329704284667970"
"2697","441204","Umred Project","Maharashtra","21.103445053100586","79.144050598144530"
"2698","441205","Nagbhir","Maharashtra","20.598365783691406","79.669761657714840"
"2699","441206","B S K Madhukarnagar Patas","Maharashtra","20.574403762817383","79.865806579589840"
"2700","441221","Taloje Audyogik","Maharashtra","20.436437606811523","79.673278808593750"
"2701","441301","Jalalkheda","Maharashtra","21.357398986816406","78.398139953613280"
"2702","441501","Kalmeshwar","Maharashtra","21.220426559448242","78.940803527832030"
"2703","441803","Lakhandul","Maharashtra","20.747583389282227","79.854255676269530"
"2704","441804","Lakhani","Maharashtra","21.101558685302734","79.808601379394530"
"2705","441807","Sadakarjuni","Maharashtra","21.161098480224610","80.247901916503900"
"2706","442204","Talegaon","Maharashtra","21.104400634765625","78.203086853027340"
"2707","442207","Wadhona (Wardha)","Maharashtra","20.997959136962890","78.345634460449220"
"2708","442306","Nachangaon","Maharashtra","20.646684646606445","78.313148498535160"
"2709","442307","Wadner","Maharashtra","20.434900283813477","78.744125366210940"
"2710","442605","Gadchiroli","Maharashtra","20.185321807861328","80.006401062011720"
"2711","442705","Aderi","Maharashtra","19.402202606201172","79.979049682617190"
"2712","443302","Lonar","Maharashtra","19.992759704589844","76.539733886718750"
"2713","443304","Janephal","Maharashtra","20.337266921997070","76.583755493164060"
"2714","443402","Jalgaon Buldana","Maharashtra","21.086650848388672","76.596084594726560"
"2715","443405","Wadner Bholaji","Maharashtra","20.838865280151367","76.323234558105470"
"2716","444110","Kamargaon","Maharashtra","20.636013031005860","77.577560424804690"
"2717","444312","G S College Khamgaon","Maharashtra","20.773408889770508","76.544029235839840"
"2718","444502","Vadegaon","Maharashtra","20.592130661010742","76.833328247070310"
"2719","444601","Aamraoti Rukhmininagar","Maharashtra","20.925329208374023","77.735588073730470"
"2720","444706","Yeoda","Maharashtra","20.977741241455078","77.211723327636720"
"2721","444709","Gadhi","Maharashtra","20.800659179687500","78.159858703613280"
"2722","444801","Walgaon","Maharashtra","21.039375305175780","77.660461425781250"
"2723","444806","Achalpur Cotton Market","Maharashtra","21.206165313720703","77.503669738769530"
"2724","444908","Jarud","Maharashtra","21.413812637329100","78.179100036621100"
"2725","445001","Yeotmal H O","Maharashtra","20.385517120361328","78.117477416992190"
"2726","445101","Babhuigaon","Maharashtra","20.608636856079100","78.187782287597660"
"2727","445105","Jawala","Maharashtra","20.189355850219727","78.015663146972660"
"2728","445208","Ladkhed","Maharashtra","20.346525192260742","77.916252136230470"
